"bounds","text","package","resource_id","clazz","content_desc","aa_center_x","aa_center_y","aa_area","aa_width","aa_height","aa_start_x","aa_start_y","aa_end_x","aa_end_y","aa_is_square","aa_w_h_relation","checkable","checked","clickable","enabled","focusable","focused","index","long_clickable","password","scrollable","selected","naf"
"[0,0][0,0]","Leicester%20Home%20Kit%202024_25","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Leicester","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","54:04","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","3","0","0","0","0","1"
"[0,0][0,0]","1","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","4","0","0","0","0","0"
"[0,0][0,0]","1","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","5","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","2.50","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","2.62","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","3.10","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","3","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Swansea%20Home%2024-25","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Swansea","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","West%20Brom%2024-25%20Away","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","West","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","55:00","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","3","0","0","0","0","1"
"[0,0][0,0]","0","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","4","0","0","0","0","0"
"[0,0][0,0]","0","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","5","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","4.50","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","3.00","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","1.90","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","63","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Inglaterra","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","1","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","X","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","2","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","3","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","64","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Colchester%20Home%2024-25","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Colchester","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","Cardiff%20Home%2024-25","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Cardiff","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","58:45","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","3","0","0","0","0","1"
"[0,0][0,0]","0","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","4","0","0","0","0","0"
"[0,0][0,0]","0","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","5","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","3.20","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","2.50","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","2.62","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","65","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Irlanda","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","1","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","X","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","2","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","3","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","66","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Newington","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Bangor","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","24:21","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","3","0","0","0","0","1"
"[0,0][0,0]","0","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","4","0","0","0","0","0"
"[0,0][0,0]","0","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","5","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","8.00","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","5.50","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","1.25","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","67","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Itália","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","1","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
